"2991275771","戦士の歌 Lv.2","与ダメージが11％上昇し
被ダメージが
12％減少する。"
"2991275770","戦士の歌 Lv.3","与ダメージが11％上昇し
被ダメージが
15％減少する。"
"2991275769","戦士の歌 Lv.4","与ダメージが11％上昇し
被ダメージが
17％減少する。"
"2991275768","戦士の歌 Lv.5","与ダメージが11％上昇し
被ダメージが
20％減少する。"
"4022834755","勇気の証 Lv.1","一定間隔でＨＰが回復し
与ダメージが7％上昇。"
"4022834752","勇気の証 Lv.2","一定間隔でＨＰが回復し
与ダメージが9％上昇。"
"4022834753","勇気の証 Lv.3","一定間隔でＨＰが回復し
与ダメージが11％上昇。"
"4022834782","勇気の証 Lv.4","一定間隔でＨＰが回復し
与ダメージが14％上昇。"
"4022834783","勇気の証 Lv.5","一定間隔でＨＰが回復し
与ダメージが17％上昇。"
"926883286","未設定潜在能力","【説明】未設定潜在能力"
"926883281","未設定潜在能力","【説明】未設定潜在能力"
"926883280","未設定潜在能力","【説明】未設定潜在能力"
"926883283","未設定潜在能力","【説明】未設定潜在能力"
"926883282","未設定潜在能力","【説明】未設定潜在能力"
"3366318928","炎祈浄化 Lv.1","バーン発生率上昇。
バーン状態の敵への
与ダメージ20％上昇。"
"3366318943","炎祈浄化 Lv.2","バーン発生率上昇。
バーン状態の敵への
与ダメージ23％上昇。"
"3366318942","炎祈浄化 Lv.3","バーン発生率上昇。
バーン状態の敵への
与ダメージ27％上昇。"
"3366318941","炎祈浄化 Lv.4","バーン発生率上昇。
バーン状態の敵への
与ダメージ30％上昇。"
"3366318940","炎祈浄化 Lv.5","バーン発生率上昇。
バーン状態の敵への
与ダメージ33％上昇。"
"3366256323","未設定潜在能力","【説明】未設定潜在能力"
"3366256332","未設定潜在能力","【説明】未設定潜在能力"
"3366256333","未設定潜在能力","【説明】未設定潜在能力"
"3366256334","未設定潜在能力","【説明】未設定潜在能力"
"3366256335","未設定潜在能力","【説明】未設定潜在能力"
"3366244146","縛光撃陣 Lv.1","ショック発生率上昇。
ショック状態の敵への
与ダメージ20％上昇。"
"3366244157","縛光撃陣 Lv.2","ショック発生率上昇。
ショック状態の敵への
与ダメージ23％上昇。"
"3366244156","縛光撃陣 Lv.3","ショック発生率上昇。
ショック状態の敵への
与ダメージ27％上昇。"
"3366244159","縛光撃陣 Lv.4","ショック発生率上昇。
ショック状態の敵への
与ダメージ27％上昇。"
"3366244158","縛光撃陣 Lv.5","ショック発生率上昇。
ショック状態の敵への
与ダメージ27％上昇。"
"3369561894","未設定潜在能力","【説明】未設定潜在能力"
"3369561889","未設定潜在能力","【説明】未設定潜在能力"
"3369561888","未設定潜在能力","【説明】未設定潜在能力"
"3369561891","未設定潜在能力","【説明】未設定潜在能力"
"3369561890","未設定潜在能力","【説明】未設定潜在能力"
"3369565911","未設定潜在能力","【説明】未設定潜在能力"
"3369565904","未設定潜在能力","【説明】未設定潜在能力"
"3369565905","未設定潜在能力","【説明】未設定潜在能力"
"3369565906","未設定潜在能力","【説明】未設定潜在能力"
"3369565907","未設定潜在能力","【説明】未設定潜在能力"
"3369497412","紫妖狂斬 Lv.1","パニック発生率上昇。
パニック状態の敵への
与ダメージ20％上昇。"
"3369497411","紫妖狂斬 Lv.2","パニック発生率上昇。
パニック状態の敵への
与ダメージ23％上昇。"
"3369497410","紫妖狂斬 Lv.3","パニック発生率上昇。
パニック状態の敵への
与ダメージ27％上昇。"
"3369497409","紫妖狂斬 Lv.4","パニック発生率上昇。
パニック状態の敵への
与ダメージ27％上昇。"
"3369497408","紫妖狂斬 Lv.5","パニック発生率上昇。
パニック状態の敵への
与ダメージ27％上昇。"
"3369468917","究極の災い Lv.1","状態異常発生率上昇。
状態異常の敵への
与ダメージ18％上昇。"
"3369468914","究極の災い Lv.2","状態異常発生率上昇。
状態異常の敵への
与ダメージ20％上昇。"
"3369468915","究極の災い Lv.3","状態異常発生率上昇。
状態異常の敵への
与ダメージ24％上昇。"
"3369468912","究極の災い Lv.4","状態異常発生率上昇。
状態異常の敵への
与ダメージ28％上昇。"
"3369468913","究極の災い Lv.5","状態異常発生率上昇。
状態異常の敵への
与ダメージ32％上昇。"
"2084691015","巌たる闘志 Lv.1","静止状態で攻撃した時
与ダメージが18％上昇。"
"2084691014","巌たる闘志 Lv.2","静止状態で攻撃した時
与ダメージが20％上昇。"
"2084691017","巌たる闘志 Lv.3","静止状態で攻撃した時
与ダメージが22％上昇。"
"2084691016","巌たる闘志 Lv.4","静止状態で攻撃した時
与ダメージが24％上昇。"
"2084691019","巌たる闘志 Lv.5","静止状態で攻撃した時
与ダメージが26％上昇。"
"2013108380","未設定潜在能力","【説明】未設定潜在能力"
"2013108383","未設定潜在能力","【説明】未設定潜在能力"
"2013108382","未設定潜在能力","【説明】未設定潜在能力"
"2013108377","未設定潜在能力","【説明】未設定潜在能力"
"2013108376","未設定潜在能力","【説明】未設定潜在能力"
"2815776081","未設定潜在能力","【説明】未設定潜在能力"
"2815776094","未設定潜在能力","【説明】未設定潜在能力"
"2815776095","未設定潜在能力","【説明】未設定潜在能力"
"2815776092","未設定潜在能力","【説明】未設定潜在能力"
"2815776093","未設定潜在能力","【説明】未設定潜在能力"
"1956593464","未設定潜在能力","【説明】未設定潜在能力"
"1956593465","未設定潜在能力","【説明】未設定潜在能力"
"1956593470","未設定潜在能力","【説明】未設定潜在能力"
"1956593471","未設定潜在能力","【説明】未設定潜在能力"
"1956593468","未設定潜在能力","【説明】未設定潜在能力"
"2678757724","未設定潜在能力","【説明】未設定潜在能力"
"2678757727","未設定潜在能力","【説明】未設定潜在能力"
"2678757726","未設定潜在能力","【説明】未設定潜在能力"
"2678757721","未設定潜在能力","【説明】未設定潜在能力"
"2678757720","未設定潜在能力","【説明】未設定潜在能力"
"3843136856","未設定潜在能力","【説明】未設定潜在能力"
"3843136859","未設定潜在能力","【説明】未設定潜在能力"
"3843136858","未設定潜在能力","【説明】未設定潜在能力"
"3843136853","未設定潜在能力","【説明】未設定潜在能力"
"3843136852","未設定潜在能力","【説明】未設定潜在能力"
"474769708","未設定潜在能力","【説明】未設定潜在能力"
"474769707","未設定潜在能力","【説明】未設定潜在能力"
"474769706","未設定潜在能力","【説明】未設定潜在能力"
"474769705","未設定潜在能力","【説明】未設定潜在能力"
"474769704","未設定潜在能力","【説明】未設定潜在能力"
"1849970003","錬磨天恵 Lv.1","与ダメージが10％上昇。"
"1849970002","錬磨天恵 Lv.2","与ダメージが10％上昇し
被ダメージが5％減少。"
"1849970005","錬磨天恵 Lv.3","与ダメージが10％上昇し
被ダメージが5％
ＰＰ消費量が10％減少。"
"1849970004","錬磨天恵 Lv.4","与ダメージが10％上昇し
被ダメージが5％
ＰＰ消費量が10％減少。"
"1849970007","錬磨天恵 Lv.5","与ダメージが10％上昇し
被ダメージが5％
ＰＰ消費量が10％減少。"
"614164071","錬磨天恵・光翼 Lv.1","威力が10％上昇し
被ダメージが5％
ＰＰ消費量が10％減少。"
"614164070","錬磨天恵・光翼 Lv.2","威力、ＰＰ自動回復が10％
上昇、被ダメージが5％
ＰＰ消費量が10％減少。"
"614164073","錬磨天恵・光翼 Lv.3","威力、ＰＰ回復効果が10%
上昇、被ダメージが5％
ＰＰ消費量が10％減少。"
"614164072","錬磨天恵・光翼 Lv.4","威力、ＰＰ回復効果が10%
上昇、被ダメージが5％
ＰＰ消費量が10％減少。"
"614164075","錬磨天恵・光翼 Lv.5","威力、ＰＰ回復効果が10%
上昇、被ダメージが5％
ＰＰ消費量が10％減少。"
"614182966","千年の輝き Lv.1","威力が5％上昇する。"
"614182967","千年の輝き Lv.2","威力が7％上昇する。"
"614182968","千年の輝き Lv.3","威力が10％上昇する。"
"614182969","千年の輝き Lv.4","威力が6％上昇する。"
"614182970","千年の輝き Lv.5","威力が7％上昇する。"
"3238670553","闇き解放 Lv.1","与ダメージを6％
ＰＰ自動回復速度を10％
上昇させる。"
"3238670554","闇き解放 Lv.2","与ダメージを9％
ＰＰ自動回復速度を10％
上昇させる。"
"3238670555","闇き解放 Lv.3","与ダメージを12％
ＰＰ自動回復速度を10％
上昇させる。"
"3238670548","闇き解放 Lv.4","与ダメージを15％
ＰＰ自動回復速度を10％
上昇させる。"
"3238670549","闇き解放 Lv.5","与ダメージを18％
ＰＰ自動回復速度を10％
上昇させる。"
"3238658440","天晶気光 Lv.1","攻撃時のＰＰ回復量が
25％、ＰＰ30％以上の時
与ダメージが5％上昇。"
"3238658443","天晶気光 Lv.2","攻撃時のＰＰ回復量が
27％、ＰＰ30％以上の時
与ダメージが7％上昇。"
"3238658442","天晶気光 Lv.3","攻撃時のＰＰ回復量が
30％、ＰＰ30％以上の時
与ダメージが10％上昇。"
"3238658437","天晶気光 Lv.4","攻撃時のＰＰ回復量が
32％、ＰＰ30％以上の時
与ダメージが12％上昇。"
"3238658436","天晶気光 Lv.5","攻撃時のＰＰ回復量が
35％、ＰＰ30％以上の時
与ダメージが15％上昇。"
"3238662459","星霊の加護 Lv.1","HP回復量を10％
威力を7％上昇させる。"
"3238662456","星霊の加護 Lv.2","HP回復量を20％
威力を9％上昇させる。"
"3238662457","星霊の加護 Lv.3","HP回復量を30％
威力を12％上昇させる。"
"3238662454","星霊の加護 Lv.4","HP回復量を40％
威力を14％上昇させる。"
"3238662455","星霊の加護 Lv.5","HP回復量を50％
威力を17％上昇させる。"
"520952160","未設定潜在能力","未設定潜在能力"
"520952161","未設定潜在能力","未設定潜在能力"
"520952166","未設定潜在能力","未設定潜在能力"
"520952167","未設定潜在能力","未設定潜在能力"
"520952164","未設定潜在能力","未設定潜在能力"
"1941340507","覚悟の天秤 Lv.1","抜刀時の被ダメージが
15％上昇するかわりに
与ダメージが10％上昇。"
"1941340504","覚悟の天秤 Lv.2","抜刀時の被ダメージが
15％上昇するかわりに
与ダメージが12％上昇。"
"1941340505","覚悟の天秤 Lv.3","抜刀時の被ダメージが
15％上昇するかわりに
与ダメージが15％上昇。"
"1941340502","覚悟の天秤 Lv.4","抜刀時の被ダメージが
15％上昇するかわりに
与ダメージが15％上昇。"
"1941340503","覚悟の天秤 Lv.5","抜刀時の被ダメージが
15％上昇するかわりに
与ダメージが15％上昇。"
"2714606920","闘士の闘法 Lv.1","サブクラスがファイター時
クリティカル率10％
クリティカル威力10％上昇。"
"2714606967","闘士の闘法 Lv.2","サブクラスがファイター時
クリティカル率20％
クリティカル威力12％上昇。"
"2714606966","闘士の闘法 Lv.3","サブクラスがファイター時
クリティカル率30％
クリティカル威力14％上昇。"
"2714606965","闘士の闘法 Lv.4","サブクラスがファイター時
クリティカル率40％
クリティカル威力16％上昇。"
"2714606964","闘士の闘法 Lv.5","サブクラスがファイター時
クリティカル率50％
クリティカル威力18％上昇。"
"2615703988","勇士の闘法 Lv.1","サブクラスがブレイバー時
与ダメージ8％上昇
ＰＰ消費量10％減少。"
"2615703991","勇士の闘法 Lv.2","サブクラスがブレイバー時
与ダメージ10％上昇
ＰＰ消費量20％減少。"
"2615703990","勇士の闘法 Lv.3","サブクラスがブレイバー時
与ダメージ12％上昇
ＰＰ消費量30％減少。"
"2615703985","勇士の闘法 Lv.4","サブクラスがブレイバー時
与ダメージ14％上昇
ＰＰ消費量40％減少。"
"2615703984","勇士の闘法 Lv.5","サブクラスがブレイバー時
与ダメージ16％上昇
ＰＰ消費量50％減少。"
"3504509037","飛斬翔刃 Lv.1","通常攻撃時に斬撃が飛ぶ。"
"3504509036","飛斬翔刃 Lv.2","通常攻撃時に斬撃が飛ぶ。"
"3504509039","飛斬翔刃 Lv.3","通常攻撃時に斬撃が飛ぶ。"
"3504509038","飛斬翔刃 Lv.4","通常攻撃時に斬撃が飛ぶ。"
"3504509025","飛斬翔刃 Lv.5","通常攻撃時に斬撃が飛ぶ。"
"614156037","光子の器 Lv.1","PPの回復性能が10％上昇
PPの消費量が10％減少。"
"614156036","光子の器 Lv.2","PPの回復性能が15％上昇
PPの消費量が15％減少。"
"614156043","光子の器 Lv.3","PPの回復性能が20％上昇
PPの消費量が20％減少。"
"614156042","光子の器 Lv.4","PPの回復性能が20％上昇
PPの消費量が20％減少。"
"614156041","光子の器 Lv.5","PPの回復性能が20％上昇
PPの消費量が20％減少。"
"614139137","剛勇不撓の闘志 Lv.1","JA時の威力が20％上昇
被ダメージが10％減少。"
"614139150","剛勇不撓の闘志 Lv.2","JA時の威力が22％上昇
被ダメージが12％減少。"
"614139151","剛勇不撓の闘志 Lv.3","JA時の威力が25％上昇
被ダメージが15％減少。"
"614139148","剛勇不撓の闘志 Lv.4","JA時の威力が27％上昇
被ダメージが17％減少。"
"614139149","剛勇不撓の闘志 Lv.5","JA時の威力が30％上昇
被ダメージが20％減少。"
"614192464","清明なる闘志 Lv.1","攻撃時のＰＰ回復量を10％
ＰＰ自動回復量を20％
威力を8％上昇させる。"
"614192479","清明なる闘志 Lv.2","攻撃時のＰＰ回復量を15％
ＰＰ自動回復量を30％
威力を9％上昇させる。"
"614192478","清明なる闘志 Lv.3","攻撃時のＰＰ回復量を20％
ＰＰ自動回復量を40％
威力を10％上昇させる。"
"614192477","清明なる闘志 Lv.4","攻撃時のＰＰ回復量を25％
ＰＰ自動回復量を50％
威力を11％上昇させる。"
"614192476","清明なる闘志 Lv.5","攻撃時のＰＰ回復量を30％
ＰＰ自動回復量を60％
威力を12％上昇させる。"
"614147683","魂の形成 Lv.1","威力が10％上昇し
被ダメージを5％軽減。"
"614147692","魂の形成 Lv.2","威力が12％上昇し
被ダメージを10％軽減。"
"614147693","魂の形成 Lv.3","威力が15％上昇し
被ダメージを15％軽減。"
"614147694","魂の形成 Lv.4","威力が20％上昇し
被ダメージを25％軽減。"
"614147695","魂の形成 Lv.5","威力が30％上昇し
被ダメージを30％軽減。"
"614143956","風祈救済 Lv.1","与ダメージが10％上昇し
被ダメージが15％減少。"
"614143957","風祈救済 Lv.2","与ダメージが12％上昇し
被ダメージが17％減少。"
"614143962","風祈救済 Lv.3","与ダメージが15％上昇し
被ダメージが20％減少。"
"614143963","風祈救済 Lv.4","与ダメージが15％上昇し
被ダメージが20％減少。"
"614143960","風祈救済 Lv.5","与ダメージが15％上昇し
被ダメージが20％減少。"
"1437873723","暴嵐の接撃 Lv.1","至近距離攻撃時にＨＰが
回復、クリティカル率が
15％、威力が9％上昇。"
"1437873722","暴嵐の接撃 Lv.2","至近距離攻撃時にＨＰが
回復、クリティカル率が
20％、威力が11％上昇。"
"1437873725","暴嵐の接撃 Lv.3","至近距離攻撃時にＨＰが
回復、クリティカル率が
25％、威力が13％上昇。"
"1437873724","暴嵐の接撃 Lv.4","至近距離攻撃時にＨＰが
回復、クリティカル率が
25％、威力が13％上昇。"
"1437873727","暴嵐の接撃 Lv.5","至近距離攻撃時にＨＰが
回復、クリティカル率が
25％、威力が13％上昇。"
"1964128615","暴嵐の隔撃 Lv.1","中距離攻撃時にＨＰが
回復、クリティカル率が
25％、威力が8％上昇。"
"1964128614","暴嵐の隔撃 Lv.2","中距離攻撃時にＨＰが
回復、クリティカル率が
30％、威力が10％上昇。"
"1964128613","暴嵐の隔撃 Lv.3","中距離攻撃時にＨＰが
回復、クリティカル率が
35％、威力が12％上昇。"
"1964128612","暴嵐の隔撃 Lv.4","中距離攻撃時にＨＰが
回復、クリティカル率が
35％、威力が12％上昇。"
"1964128635","暴嵐の隔撃 Lv.5","中距離攻撃時にＨＰが
回復、クリティカル率が
35％、威力が12％上昇。"
"1964140950","暴嵐の遼撃 Lv.1","遠距離攻撃時にＨＰが
回復、クリティカル率が
35％、威力が7％上昇。"
"1964140951","暴嵐の遼撃 Lv.2","遠距離攻撃時にＨＰが
回復、クリティカル率が
40％、威力が9％上昇。"
"1964140948","暴嵐の遼撃 Lv.3","遠距離攻撃時にＨＰが
回復、クリティカル率が
45％、威力が11％上昇。"
"1964140949","暴嵐の遼撃 Lv.4","遠距離攻撃時にＨＰが
回復、クリティカル率が
45％、威力が11％上昇。"
"1964140970","暴嵐の遼撃 Lv.5","遠距離攻撃時にＨＰが
回復、クリティカル率が
45％、威力が11％上昇。"
"1375283518","闘志の奮激 Lv.1","時間経過で最大12％威力
上昇、メイト系アイテム
使用で上昇分が消失。"
"1375283519","闘志の奮激 Lv.2","時間経過で最大16％威力
上昇、メイト系アイテム
使用で上昇分が消失。"
"1375283516","闘志の奮激 Lv.3","時間経過で最大20％威力
上昇、メイト系アイテム
使用で上昇分が消失。"
"1375283517","闘志の奮激 Lv.4","時間経過で最大20％威力
上昇、メイト系アイテム
使用で上昇分が消失。"
"1375283506","闘志の奮激 Lv.5","時間経過で最大20％威力
上昇、メイト系アイテム
使用で上昇分が消失。"
"1480253349","闘志の昂揚 Lv.1","時間経過で最大12％威力
上昇、ダメージを受けると
上昇分が消失。"
"1480253346","闘志の昂揚 Lv.2","時間経過で最大16％威力
上昇、ダメージを受けると
上昇分が消失。"
"1480253347","闘志の昂揚 Lv.3","時間経過で最大20％威力
上昇、ダメージを受けると
上昇分が消失。"
"1480253344","闘志の昂揚 Lv.4","時間経過で最大20％威力
上昇、ダメージを受けると
上昇分が消失。"
"1480253345","闘志の昂揚 Lv.5","時間経過で最大20％威力
上昇、ダメージを受けると
上昇分が消失。"
"2093362170","闘志の増進 Lv.1","時間経過で最大12％威力
上昇、回避アクションで
上昇分が消失。"
"2093362171","闘志の増進 Lv.2","時間経過で最大16％威力
上昇、回避アクションで
上昇分が消失。"
"2093362172","闘志の増進 Lv.3","時間経過で最大20％威力
上昇、回避アクションで
上昇分が消失。"
"2093362173","闘志の増進 Lv.4","時間経過で最大20％威力
上昇、回避アクションで
上昇分が消失。"
"2093362174","闘志の増進 Lv.5","時間経過で最大20％威力
上昇、回避アクションで
上昇分が消失。"
"574441005","極限解放 Lv.1","PP消費量が10％増加し
通常攻撃の与ダメージが
70％上昇する。"
"574441002","極限解放 Lv.2","PP消費量が10％増加し
通常攻撃の与ダメージが
76％上昇する。"
"574441003","極限解放 Lv.3","PP消費量が10％増加し
通常攻撃の与ダメージが
82％上昇する。"
"574441000","極限解放 Lv.4","PP消費量が30％増加し
通常攻撃の与ダメージが
200％上昇する。"
"574441001","極限解放 Lv.5","PP消費量が30％増加し
通常攻撃の与ダメージが
200％上昇する。"
"340112702","吸気光弾 Lv.1","通常攻撃の威力低下、ＰＰ
回復量上昇、通常攻撃
以外の威力5％上昇。"
"340112701","吸気光弾 Lv.2","通常攻撃の威力低下、ＰＰ
回復量上昇、通常攻撃
以外の威力7％上昇。"
"340112700","吸気光弾 Lv.3","通常攻撃の威力低下、ＰＰ
回復量上昇、通常攻撃
以外の威力10％上昇。"
"340112699","吸気光弾 Lv.4","通常攻撃の威力低下、ＰＰ
回復量上昇、通常攻撃
以外の威力12％上昇。"
"340112698","吸気光弾 Lv.5","通常攻撃の威力低下、ＰＰ
回復量上昇、通常攻撃
以外の威力15％上昇。"
"339877935","撃技昇攻 Lv.1","通常攻撃の威力が30％
通常攻撃以外の
威力が6％上昇。"
"339877932","撃技昇攻 Lv.2","通常攻撃の威力が40％
通常攻撃以外の
威力が6％上昇。"
"339877933","撃技昇攻 Lv.3","通常攻撃の威力が50％
通常攻撃以外の
威力が6％上昇。"
"339877930","撃技昇攻 Lv.4","通常攻撃の威力が300％
通常攻撃以外の
威力が10％上昇。"
"339877931","撃技昇攻 Lv.5","通常攻撃の威力が300％
通常攻撃以外の
威力が10％上昇。"
"2407601788","叡智への導き Lv.1","テクニックの威力が10％
上昇し、フォトンフレアの
効果が220上昇する。"
"2407601789","叡智への導き Lv.2","テクニックの威力が12％
上昇し、フォトンフレアの
効果が250上昇する。"
"2407601790","叡智への導き Lv.3","テクニックの威力が14％
上昇し、フォトンフレアの
効果が280上昇する。"
"2407601791","叡智への導き Lv.4","テクニックの威力が14％
上昇し、フォトンフレアの
効果が280上昇する。"
"2407601776","叡智への導き Lv.5","テクニックの威力が14％
上昇し、フォトンフレアの
効果が280上昇する。"
"2614188550","創地の宝槍 Lv.1","地上での攻撃時に
与ダメージが8％
PP回復量が10％上昇。"
"2614188551","創地の宝槍 Lv.2","地上での攻撃時に
与ダメージが10％
PP回復量が20％上昇。"
"2614188552","創地の宝槍 Lv.3","地上での攻撃時に
与ダメージが12％
PP回復量が30％上昇。"
"2614188553","創地の宝槍 Lv.4","地上での攻撃時に
与ダメージが12％
PP回復量が30％上昇。"
"2614188554","創地の宝槍 Lv.5","地上での攻撃時に
与ダメージが12％
PP回復量が30％上昇。"
"2614176503","影纏う双翼 Lv.1","空中での攻撃時に
与ダメージが8％
PP回復量が10％上昇。"
"2614176502","影纏う双翼 Lv.2","空中での攻撃時に
与ダメージが10％
PP回復量が20％上昇。"
"2614176505","影纏う双翼 Lv.3","空中での攻撃時に
与ダメージが12％
PP回復量が30％上昇。"
"2614176504","影纏う双翼 Lv.4","空中での攻撃時に
与ダメージが14％
PP回復量が40％上昇。"
"2614176507","影纏う双翼 Lv.5","空中での攻撃時に
与ダメージが16％
PP回復量が50％上昇。"
"2614180452","天撃地光 Lv.1","空中時の威力とＰＰ自然
回復が増加し、地上時の
攻撃ＰＰ回復力が増加。"
"2614180453","天撃地光 Lv.2","空中時の威力とＰＰ自然
回復が増加し、地上時の
攻撃ＰＰ回復力が増加。"
"2614180458","天撃地光 Lv.3","空中時の威力とＰＰ自然
回復が増加し、地上時の
攻撃ＰＰ回復力が増加。"
"2614180459","天撃地光 Lv.4","空中時の威力とＰＰ自然
回復が増加し、地上時の
攻撃ＰＰ回復力が増加。"
"2614180456","天撃地光 Lv.5","空中時の威力とＰＰ自然
回復が増加し、地上時の
攻撃ＰＰ回復力が増加。"
"2614171093","蹴撃の次元竜 Lv.1","空中での攻撃時、威力と
ＰＰ回復性能が上昇。"
"2614171092","蹴撃の次元竜 Lv.2","空中での攻撃時、威力と
ＰＰ回復性能が上昇。"
"2614171099","蹴撃の次元竜 Lv.3","空中での攻撃時、威力と
ＰＰ回復性能が上昇。"
"2614171098","蹴撃の次元竜 Lv.4","空中での攻撃時、威力と
ＰＰ回復性能が上昇。"
"2614171097","蹴撃の次元竜 Lv.5","空中での攻撃時、威力と
ＰＰ回復性能が上昇。"
"2614158978","小夜嵐の魔光刃 Lv.1","地上での攻撃時、威力と
ＰＰ回復性能が上昇。"
"2614158989","小夜嵐の魔光刃 Lv.2","地上での攻撃時、威力と
ＰＰ回復性能が上昇。"
"2614158988","小夜嵐の魔光刃 Lv.3","地上での攻撃時、威力と
ＰＰ回復性能が上昇。"
"2614158991","小夜嵐の魔光刃 Lv.4","地上での攻撃時、威力と
ＰＰ回復性能が上昇。"
"2614158990","小夜嵐の魔光刃 Lv.5","地上での攻撃時、威力と
ＰＰ回復性能が上昇。"
"3238748650","万象破断の護刃 Lv.1","ＰＰが25％以上の時
与ダメージが18％
上昇する。"
"3238748649","万象破断の護刃 Lv.2","ＰＰが25％以上の時
与ダメージが20％
上昇する。"
"3238748648","万象破断の護刃 Lv.3","ＰＰが25％以上の時
与ダメージが22％
上昇する。"
"3238748647","万象破断の護刃 Lv.4","ＰＰが25％以上の時
与ダメージが24％
上昇する。"
"3238748646","万象破断の護刃 Lv.5","ＰＰが25％以上の時
与ダメージが26％
上昇する。"
"3238753245","流星爆砕奏 Lv.1","ＨＰが７５％以上の時
与ダメージが20％
上昇する。"
"3238753244","流星爆砕奏 Lv.2","ＨＰが７５％以上の時
与ダメージが21％
上昇する。"
"3238753247","流星爆砕奏 Lv.3","ＨＰが７５％以上の時
与ダメージが23％
上昇する。"
"3238753246","流星爆砕奏 Lv.4","ＨＰが７５％以上の時
与ダメージが25％
上昇する。"
"3238753233","流星爆砕奏 Lv.5","ＨＰが７５％以上の時
与ダメージが27％
上昇する。"
"3238740748","天晶暁光 Lv.1","ＰＰ回復効果が上昇し
ＰＰ30％以上の時
与ダメージが5％上昇。"
"3238740749","天晶暁光 Lv.2","ＰＰ回復効果が上昇し
ＰＰ30％以上の時
与ダメージが7％上昇。"
"3238740750","天晶暁光 Lv.3","ＰＰ回復効果が上昇し
ＰＰ30％以上の時
与ダメージが10％上昇。"
"3238740751","天晶暁光 Lv.4","ＰＰ回復効果が上昇し
ＰＰ30％以上の時
与ダメージが10％上昇。"
"3238740736","天晶暁光 Lv.5","ＰＰ回復効果が上昇し
ＰＰ30％以上の時
与ダメージが10％上昇。"
"3749966066","未設定潜在能力 Lv.1","【説明】未設定潜在能力"
"3749966067","未設定潜在能力 Lv.2","【説明】未設定潜在能力"
"3749966068","未設定潜在能力 Lv.3","【説明】未設定潜在能力"
"3749966069","未設定潜在能力 Lv.4","【説明】未設定潜在能力"
"3749966070","未設定潜在能力 Lv.5","【説明】未設定潜在能力"
"3749873537","未設定潜在能力 Lv.1","【説明】未設定潜在能力"
"3749873536","未設定潜在能力 Lv.2","【説明】未設定潜在能力"
"3749873543","未設定潜在能力 Lv.3","【説明】未設定潜在能力"
"3749873542","未設定潜在能力 Lv.4","【説明】未設定潜在能力"
"3749873541","未設定潜在能力 Lv.5","【説明】未設定潜在能力"
"3749893840","未設定潜在能力 Lv.1","【説明】未設定潜在能力"
"3749893841","未設定潜在能力 Lv.2","【説明】未設定潜在能力"
"3749893846","未設定潜在能力 Lv.3","【説明】未設定潜在能力"
"3749893847","未設定潜在能力 Lv.4","【説明】未設定潜在能力"
"3749893844","未設定潜在能力 Lv.5","【説明】未設定潜在能力"
"3123166392","不撓不屈の魂 Lv.1","与ダメージが6％上昇
ダメージを15％軽減し
ノックバックを消す。"
"3123166375","不撓不屈の魂 Lv.2","与ダメージが6％上昇
ダメージを17％軽減し
ノックバックを消す。"
"3123166374","不撓不屈の魂 Lv.3","与ダメージが6％上昇
ダメージを20％軽減し
ノックバックを消す。"
"3123166373","不撓不屈の魂 Lv.4","与ダメージが6％上昇
ダメージを20％軽減し
ノックバックを消す。"
"3123166372","不撓不屈の魂 Lv.5","与ダメージが6％上昇
ダメージを20％軽減し
ノックバックを消す。"
"2839621915","属性追従・雷光 Lv.1","弱点属性が雷、光、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839621892","属性追従・雷光 Lv.2","弱点属性が雷、光、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839621893","属性追従・雷光 Lv.3","弱点属性が雷、光、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839621894","属性追従・雷光 Lv.4","弱点属性が雷、光、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839621895","属性追従・雷光 Lv.5","弱点属性が雷、光、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839652172","属性追従・氷光 Lv.1","弱点属性が氷、光、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839652173","属性追従・氷光 Lv.2","弱点属性が氷、光、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839652210","属性追従・氷光 Lv.3","弱点属性が氷、光、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839652211","属性追従・氷光 Lv.4","弱点属性が氷、光、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839652208","属性追従・氷光 Lv.5","弱点属性が氷、光、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839629949","属性追従・光闇 Lv.1","弱点属性が光、闇、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839629948","属性追従・光闇 Lv.2","弱点属性が光、闇、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839629923","属性追従・光闇 Lv.3","弱点属性が光、闇、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
"2839629922","属性追従・光闇 Lv.4","弱点属性が光、闇、武器
属性のいずれかと一致時
威力上昇し、ＨＰ回復。"
